episode,team_id,team_name,value_pick,synergy,late_bonus,panic_penalty,block_reward,waste_penalty,balance_bonus,season_total,transfer_total,TOTAL,budget_wasted_cr,final_position,squad_balance_score
6,DC,DC,996.6576,315.0,0.0,0.0,140.0,-10.0,15.0,165.0,0.0,1621.6576,47.7,3,1.0
6,RR,RR,1385.4534,399.0,0.0,0.0,160.0,0.0,15.0,215.0,0.0,2174.4534,50.0,2,1.0
6,PBKS,PBKS,975.0126,312.0,0.0,0.0,120.0,-10.0,15.0,120.0,0.0,1532.0126,53.5,5,1.0
6,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,-20.0,0.0,-35.0,79.5,8,0.5625
7,MI,MI,1396.9584,606.0,0.0,0.0,220.0,0.0,15.0,40.0,0.0,2277.9584,45.2,7,1.0
7,CSK,CSK,1454.3589,558.0,0.0,0.0,190.0,0.0,15.0,245.0,0.0,2462.3589,41.8,1,1.0
7,RCB,RCB,1274.5405,543.0,0.0,0.0,190.0,0.0,15.0,105.0,0.0,2127.5405,42.3,6,1.0
7,KKR,KKR,1349.6464,495.0,0.0,0.0,180.0,0.0,15.0,150.0,0.0,2189.6464,45.0,4,1.0
7,DC,DC,1233.7923,510.0,0.0,0.0,210.0,0.0,15.0,105.0,0.0,2073.7923,42.3,5,1.0
7,RR,RR,1557.1313,627.0,0.0,0.0,210.0,0.0,15.0,165.0,0.0,2574.1313,35.2,3,1.0
7,PBKS,PBKS,673.6174,129.0,0.0,0.0,90.0,-10.0,-5.0,330.0,0.0,1207.6174,68.6,2,0.6875
7,SRH,SRH,56.8696,3.0,0.0,0.0,0.0,-10.0,-5.0,-20.0,0.0,24.8696,82.7,8,0.25
8,MI,MI,1275.1128,669.0,0.0,0.0,180.0,0.0,15.0,105.0,0.0,2244.1128,39.1,5,1.0
8,CSK,CSK,1488.0135,570.0,0.0,0.0,200.0,0.0,15.0,75.0,0.0,2348.0135,41.7,6,1.0
8,RCB,RCB,1179.4722,525.0,0.0,0.0,190.0,0.0,15.0,165.0,0.0,2074.4722,38.2,3,1.0
8,KKR,KKR,1273.2222,420.0,0.0,0.0,160.0,0.0,15.0,250.0,0.0,2118.2222,49.4,4,1.0
8,DC,DC,1432.3177,579.0,0.0,0.0,200.0,0.0,15.0,230.0,0.0,2456.3177,40.8,2,1.0
8,RR,RR,1199.4724,243.0,0.0,0.0,150.0,-10.0,-5.0,260.0,0.0,1837.4724,60.6,1,0.8125
8,PBKS,PBKS,555.7559,174.0,0.0,0.0,100.0,-10.0,15.0,55.0,0.0,889.7559,50.7,7,1.0
8,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,-20.0,0.0,-35.0,84.3,8,0.4375
75,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
75,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
75,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
75,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
75,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
75,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
75,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
75,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
74,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
74,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
74,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
74,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
74,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
74,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
74,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
74,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
74,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
74,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
74,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
74,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
74,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
74,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
74,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
74,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
9,MI,MI,1004.188,561.0,0.0,0.0,200.0,0.0,15.0,55.0,0.0,1835.188,34.5,7,1.0
9,CSK,CSK,1217.8427,486.0,0.0,0.0,190.0,0.0,15.0,105.0,0.0,2013.8427,33.5,5,1.0
9,RCB,RCB,965.7048,372.0,0.0,0.0,150.0,0.0,-5.0,90.0,0.0,1572.7048,44.1,6,0.75
9,KKR,KKR,1170.2023,483.0,0.0,0.0,200.0,0.0,15.0,300.0,0.0,2168.2023,42.2,2,1.0
9,DC,DC,1332.1294,519.0,0.0,0.0,170.0,0.0,15.0,135.0,0.0,2171.1294,37.0,4,1.0
9,RR,RR,1033.3269,336.0,0.0,0.0,180.0,-10.0,15.0,135.0,0.0,1689.3269,52.0,3,1.0
9,PBKS,PBKS,1212.6013,348.0,0.0,0.0,160.0,-10.0,-5.0,245.0,0.0,1950.6013,51.7,1,0.8125
9,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,71.8,8,0.8125
10,MI,MI,1415.5657,483.0,0.0,0.0,190.0,0.0,15.0,70.0,0.0,2173.5657,46.8,7,1.0
10,CSK,CSK,1356.3591,603.0,0.0,0.0,210.0,0.0,15.0,105.0,0.0,2289.3591,44.5,5,1.0
10,RCB,RCB,1339.2254,573.0,0.0,0.0,200.0,0.0,15.0,245.0,0.0,2372.2254,40.3,1,1.0
10,KKR,KKR,1282.6607,570.0,0.0,0.0,230.0,0.0,15.0,165.0,0.0,2262.6607,32.5,3,0.875
10,DC,DC,1902.0392,690.0,0.0,0.0,220.0,0.0,-5.0,235.0,0.0,3042.0392,47.6,4,0.9375
10,RR,RR,1537.5182,453.0,0.0,0.0,200.0,0.0,-5.0,90.0,0.0,2275.5182,52.9,6,0.9375
10,PBKS,PBKS,844.5202,165.0,0.0,0.0,110.0,-10.0,-5.0,230.0,0.0,1334.5202,62.0,2,0.875
10,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,-20.0,0.0,-35.0,85.4,8,0.3125
11,MI,MI,1482.6928,609.0,0.0,0.0,200.0,0.0,15.0,150.0,0.0,2456.6928,44.3,4,1.0
11,CSK,CSK,1055.3138,558.0,0.0,0.0,200.0,0.0,15.0,330.0,0.0,2158.3138,29.6,2,1.0
11,RCB,RCB,1350.6903,462.0,0.0,0.0,190.0,0.0,15.0,105.0,0.0,2122.6903,42.6,5,1.0
11,KKR,KKR,1086.5064,558.0,0.0,0.0,200.0,0.0,15.0,230.0,0.0,2089.5064,30.0,1,1.0
11,DC,DC,1203.1546,498.0,0.0,0.0,190.0,0.0,15.0,55.0,0.0,1961.1546,48.8,7,1.0
11,RR,RR,1334.6396,402.0,0.0,0.0,190.0,0.0,15.0,105.0,0.0,2046.6396,42.3,6,1.0
11,PBKS,PBKS,835.5578,138.0,0.0,0.0,110.0,-10.0,-5.0,165.0,0.0,1233.5578,65.9,3,0.9375
11,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,-20.0,0.0,-35.0,74.1,8,0.5625
12,MI,MI,1232.321,519.0,0.0,0.0,180.0,0.0,-5.0,315.0,0.0,2241.321,42.2,1,0.5
12,CSK,CSK,1373.0222,597.0,0.0,0.0,210.0,0.0,15.0,105.0,0.0,2300.0222,43.3,5,1.0
12,RCB,RCB,1357.5783,534.0,0.0,0.0,140.0,0.0,15.0,215.0,0.0,2261.5783,35.3,2,1.0
12,KKR,KKR,1470.3309,405.0,0.0,0.0,170.0,0.0,15.0,55.0,0.0,2115.3309,55.0,7,1.0
12,DC,DC,1524.9031,612.0,0.0,0.0,230.0,0.0,15.0,55.0,0.0,2436.9031,40.5,8,1.0
12,RR,RR,1695.1487,519.0,0.0,0.0,220.0,0.0,15.0,75.0,0.0,2524.1487,44.9,6,1.0
12,PBKS,PBKS,942.4143,201.0,0.0,0.0,110.0,-10.0,-5.0,135.0,0.0,1373.4143,65.0,4,0.625
12,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,165.0,0.0,150.0,71.1,3,0.5
13,MI,MI,1518.8682,660.0,0.0,0.0,210.0,0.0,15.0,40.0,0.0,2443.8682,42.6,7,1.0
13,CSK,CSK,1507.7658,390.0,0.0,0.0,190.0,0.0,-5.0,345.0,0.0,2427.7658,48.0,1,0.75
13,RCB,RCB,1559.7651,579.0,0.0,0.0,230.0,0.0,-5.0,150.0,0.0,2513.7651,39.9,4,0.75
13,KKR,KKR,1506.3921,528.0,0.0,0.0,200.0,0.0,15.0,105.0,0.0,2354.3921,44.8,5,1.0
13,DC,DC,1313.7929,546.0,0.0,0.0,210.0,0.0,15.0,230.0,0.0,2314.7929,40.9,2,1.0
13,RR,RR,1138.7066,423.0,0.0,0.0,180.0,0.0,15.0,105.0,0.0,1861.7066,41.2,6,1.0
13,PBKS,PBKS,596.9462,123.0,0.0,0.0,110.0,-10.0,-5.0,165.0,0.0,979.9462,61.0,3,0.9375
13,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,-20.0,0.0,-35.0,85.3,8,0.4375
14,MI,MI,1351.2928,597.0,0.0,0.0,200.0,0.0,-5.0,70.0,0.0,2213.2928,36.9,7,0.75
14,CSK,CSK,1157.9809,534.0,0.0,0.0,200.0,0.0,15.0,215.0,0.0,2121.9809,30.5,2,1.0
14,RCB,RCB,1195.5078,561.0,0.0,0.0,190.0,0.0,-5.0,120.0,0.0,2061.5078,43.1,5,0.75
14,KKR,KKR,1440.415,591.0,0.0,0.0,210.0,0.0,15.0,250.0,0.0,2506.415,45.1,3,1.0
14,DC,DC,2018.1175,582.0,0.0,0.0,220.0,0.0,15.0,105.0,0.0,2940.1175,43.5,6,1.0
14,RR,RR,1504.287,477.0,0.0,0.0,220.0,0.0,15.0,230.0,0.0,2446.287,47.0,1,1.0
14,PBKS,PBKS,762.1956,204.0,0.0,0.0,130.0,-10.0,15.0,150.0,0.0,1251.1956,57.9,4,1.0
14,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,-20.0,0.0,-35.0,81.6,8,0.5
15,MI,MI,1688.2254,516.0,0.0,0.0,220.0,0.0,15.0,165.0,0.0,2604.2254,47.3,3,1.0
15,CSK,CSK,1621.1943,621.0,0.0,0.0,220.0,0.0,-5.0,90.0,0.0,2547.1943,42.1,6,0.75
15,RCB,RCB,1284.8455,576.0,0.0,0.0,200.0,0.0,15.0,230.0,0.0,2305.8455,38.1,2,1.0
15,KKR,KKR,1151.8361,405.0,0.0,0.0,150.0,-10.0,15.0,250.0,0.0,1961.8361,55.7,4,1.0
15,DC,DC,1539.2503,618.0,0.0,0.0,210.0,0.0,15.0,55.0,0.0,2437.2503,40.5,7,1.0
15,RR,RR,1278.3847,396.0,0.0,0.0,180.0,0.0,-5.0,245.0,0.0,2094.3847,49.1,1,0.9375
15,PBKS,PBKS,1095.8182,270.0,0.0,0.0,160.0,-10.0,-5.0,105.0,0.0,1615.8182,50.4,5,0.9375
15,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,-20.0,0.0,-35.0,77.5,8,0.5625
16,MI,MI,1467.7676,528.0,0.0,0.0,190.0,0.0,-5.0,55.0,0.0,2235.7676,44.1,7,0.9375
16,CSK,CSK,1612.3443,591.0,0.0,0.0,210.0,0.0,15.0,245.0,0.0,2673.3443,35.8,1,1.0
16,RCB,RCB,1286.6071,570.0,0.0,0.0,210.0,0.0,-5.0,230.0,0.0,2291.6071,38.8,2,0.75
16,KKR,KKR,1522.8437,549.0,0.0,0.0,220.0,0.0,15.0,150.0,0.0,2456.8437,43.6,3,1.0
16,DC,DC,1521.7994,606.0,0.0,0.0,210.0,0.0,15.0,120.0,0.0,2472.7994,38.6,5,1.0
16,RR,RR,1267.7198,384.0,0.0,0.0,170.0,0.0,-5.0,250.0,0.0,2066.7198,45.4,4,0.9375
16,PBKS,PBKS,909.9299,207.0,0.0,0.0,120.0,-10.0,-5.0,90.0,0.0,1311.9299,66.6,6,0.625
16,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,-20.0,0.0,-35.0,87.6,8,0.25
17,MI,MI,1380.5843,594.0,0.0,0.0,210.0,0.0,15.0,105.0,0.0,2304.5843,47.5,5,1.0
17,CSK,CSK,1217.3239,570.0,0.0,0.0,200.0,0.0,15.0,105.0,0.0,2107.3239,38.2,6,1.0
17,RCB,RCB,1407.1326,633.0,0.0,0.0,240.0,0.0,15.0,330.0,0.0,2625.1326,38.2,1,1.0
17,KKR,KKR,1160.362,378.0,0.0,0.0,150.0,0.0,15.0,70.0,0.0,1773.362,48.8,7,1.0
17,DC,DC,1346.562,405.0,0.0,0.0,160.0,0.0,15.0,230.0,0.0,2156.562,37.8,2,1.0
17,RR,RR,1406.2987,531.0,0.0,0.0,210.0,0.0,15.0,150.0,0.0,2312.2987,42.9,3,1.0
17,PBKS,PBKS,959.2761,276.0,0.0,0.0,130.0,-10.0,-5.0,150.0,0.0,1500.2761,53.1,4,0.875
17,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,-20.0,0.0,-35.0,80.3,8,0.5625
18,MI,MI,1413.9776,564.0,0.0,0.0,190.0,0.0,15.0,105.0,0.0,2287.9776,43.0,5,1.0
18,CSK,CSK,1495.3302,603.0,0.0,0.0,200.0,0.0,-5.0,150.0,0.0,2443.3302,38.4,3,0.9375
18,RCB,RCB,1536.9651,618.0,0.0,0.0,200.0,0.0,-5.0,215.0,0.0,2564.9651,40.3,2,0.75
18,KKR,KKR,1903.5941,642.0,0.0,0.0,230.0,0.0,15.0,345.0,0.0,3135.5941,45.5,1,1.0
18,DC,DC,1189.9737,285.0,0.0,0.0,160.0,-10.0,-5.0,70.0,0.0,1689.9737,46.5,7,0.875
18,RR,RR,1362.0502,492.0,0.0,0.0,220.0,0.0,15.0,105.0,0.0,2194.0502,41.9,6,1.0
18,PBKS,PBKS,772.6596,210.0,0.0,0.0,140.0,-10.0,15.0,150.0,0.0,1277.6596,56.0,4,1.0
18,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,-20.0,0.0,-35.0,82.7,8,0.5625
19,MI,MI,1171.6711,459.0,0.0,0.0,180.0,0.0,15.0,230.0,0.0,2055.6711,36.5,2,1.0
19,CSK,CSK,1077.0596,519.0,0.0,0.0,180.0,0.0,15.0,345.0,0.0,2136.0596,33.3,1,1.0
19,RCB,RCB,1537.1574,516.0,0.0,0.0,200.0,0.0,15.0,70.0,0.0,2338.1574,45.8,7,1.0
19,KKR,KKR,1549.5735,543.0,0.0,0.0,200.0,0.0,15.0,90.0,0.0,2397.5735,45.7,6,1.0
19,DC,DC,1609.5347,495.0,0.0,0.0,210.0,0.0,15.0,150.0,0.0,2479.5347,50.3,3,1.0
19,RR,RR,1376.8737,621.0,0.0,0.0,220.0,0.0,15.0,105.0,0.0,2337.8737,40.5,5,1.0
19,PBKS,PBKS,934.1848,243.0,0.0,0.0,120.0,-10.0,-5.0,150.0,0.0,1432.1848,61.6,4,0.9375
19,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,-20.0,0.0,-35.0,83.1,8,0.4375
20,MI,MI,1262.879,444.0,0.0,0.0,140.0,0.0,15.0,70.0,0.0,1931.879,41.8,7,1.0
20,CSK,CSK,1612.8438,600.0,0.0,0.0,180.0,0.0,15.0,165.0,0.0,2572.8438,45.8,3,1.0
20,RCB,RCB,1303.2045,516.0,0.0,0.0,160.0,0.0,15.0,120.0,0.0,2114.2045,41.8,5,1.0
20,KKR,KKR,1306.2462,591.0,0.0,0.0,130.0,0.0,15.0,230.0,0.0,2272.2462,38.9,1,1.0
20,DC,DC,1161.7708,567.0,0.0,0.0,170.0,0.0,15.0,150.0,0.0,2063.7708,41.2,4,1.0
20,RR,RR,1129.7309,288.0,0.0,0.0,130.0,-10.0,15.0,90.0,0.0,1642.7309,54.6,6,1.0
20,PBKS,PBKS,1042.7328,369.0,0.0,0.0,150.0,0.0,15.0,315.0,0.0,1891.7328,43.0,2,1.0
20,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,-20.0,0.0,-35.0,77.6,8,0.5
76,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
76,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
76,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
76,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
76,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
76,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
76,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
76,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
75,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
75,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
75,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
75,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
75,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
75,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
75,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
75,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
75,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
75,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
75,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
75,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
75,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
75,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
75,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
75,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
77,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
77,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
77,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
77,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
77,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
77,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
77,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
77,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
76,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
76,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
76,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
76,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
76,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
76,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
76,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
76,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
76,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
76,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
76,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
76,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
76,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
76,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
76,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
76,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
78,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
78,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
78,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
78,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
78,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
78,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
78,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
78,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
77,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
77,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
77,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
77,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
77,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
77,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
77,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
77,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
77,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
77,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
77,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
77,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
77,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
77,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
77,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
77,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
79,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
79,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
79,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
79,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
79,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
79,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
79,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
79,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
78,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
